time,price,return
2013/8/6,"2,293.64",1.006719834
2013/8/7,"2,280.62",0.994323433
2013/8/8,"2,276.78",0.998316247
2013/8/9,"2,286.01",1.004053971
2013/8/12,"2,352.79",1.029212471
2013/8/13,"2,359.07",1.002669171
2013/8/14,"2,349.08",0.99576528
2013/8/15,"2,321.58",0.988293289
2013/8/16,"2,304.14",0.992487875
2013/8/19,"2,331.43",1.011843898
2013/8/20,"2,312.47",0.991867652
2013/8/21,"2,308.59",0.99832214
2013/8/22,"2,303.93",0.997981452
2013/8/23,"2,286.93",0.992621304
2013/8/26,"2,335.62",1.021290551
2013/8/27,"2,340.88",1.002252079
2013/8/28,"2,328.06",0.994523427
2013/8/29,"2,318.31",0.995811964
2013/8/30,"2,313.91",0.998102066
2013/9/2,"2,320.34",1.002778846
2013/9/3,"2,354.50",1.01472198
2013/9/4,"2,350.70",0.998386069
2013/9/5,"2,341.74",0.996188369
2013/9/6,"2,357.78",1.006849608
2013/9/9,"2,440.61",1.035130504
2013/9/10,"2,474.89",1.014045669
2013/9/11,"2,482.89",1.003232467
2013/9/12,"2,507.46",1.009895726
2013/9/13,"2,488.90",0.992598087
2013/9/16,"2,478.39",0.995777251
2013/9/17,"2,427.32",0.979393881
2013/9/18,"2,432.51",1.002138161
2013/9/23,"2,472.29",1.016353479
2013/9/24,"2,443.89",0.988512674
2013/9/25,"2,429.03",0.99391953
2013/9/26,"2,384.44",0.981642878
2013/9/27,"2,394.97",1.004416131
2013/9/30,"2,409.04",1.005874813
2013/10/8,"2,441.81",1.013602929
2013/10/9,"2,453.58",1.004820195
2013/10/10,"2,429.32",0.990112407
2013/10/11,"2,468.51",1.016132086
2013/10/14,"2,472.54",1.001632564
2013/10/15,"2,467.52",0.997969699
2013/10/16,"2,421.37",0.981297011
2013/10/17,"2,413.33",0.996679566
2013/10/18,"2,426.05",1.005270726
2013/10/21,"2,471.32",1.018659962
2013/10/22,"2,445.89",0.989709953
2013/10/23,"2,418.49",0.988797534
2013/10/24,"2,400.51",0.992565609
2013/10/25,"2,368.56",0.986690328
2013/10/28,"2,365.95",0.998898065
2013/10/29,"2,372.05",1.002578246
2013/10/30,"2,407.47",1.014932232
2013/10/31,"2,373.72",0.985981134
2013/11/1,"2,384.96",1.004735184
2013/11/4,"2,380.45",0.998108983
2013/11/5,"2,383.77",1.001394694
2013/11/6,"2,353.57",0.987330993
2013/11/7,"2,340.55",0.994467978
2013/11/8,"2,307.95",0.98607165
2013/11/11,"2,315.89",1.003440283
2013/11/12,"2,340.00",1.010410684
2013/11/13,"2,288.12",0.97782906
2013/11/14,"2,304.50",1.007158715
2013/11/15,"2,350.73",1.020060751
2013/11/18,"2,428.90",1.0332535
2013/11/19,"2,412.16",0.993107991
2013/11/20,"2,424.85",1.005260845
2013/11/21,"2,409.99",0.993871786
2013/11/22,"2,397.96",0.995008278
2013/11/25,"2,388.63",0.996109193
2013/11/26,"2,387.42",0.999493433
2013/11/27,"2,414.48",1.011334411
2013/11/28,"2,439.53",1.010374905
2013/11/29,"2,438.94",0.99975815
2013/12/2,"2,418.79",0.991738214
2013/12/3,"2,442.78",1.009918182
2013/12/4,"2,475.14",1.013247202
2013/12/5,"2,468.20",0.997196118
2013/12/6,"2,452.29",0.993554007
2013/12/9,"2,450.87",0.999420949
2013/12/10,"2,453.32",1.000999645
2013/12/11,"2,412.76",0.983467301
2013/12/12,"2,410.02",0.998864371
2013/12/13,"2,406.64",0.998597522
2013/12/16,"2,367.92",0.983911179
2013/12/17,"2,356.38",0.995126525
2013/12/18,"2,357.23",1.000360723
2013/12/19,"2,332.41",0.989470692
2013/12/20,"2,278.14",0.976732221
2013/12/23,"2,284.60",1.002835647
2013/12/24,"2,288.25",1.001597654
2013/12/25,"2,305.11",1.007368076
2013/12/26,"2,265.33",0.982742689
2013/12/27,"2,303.48",1.016840813
2013/12/30,"2,299.46",0.998254814
2013/12/31,"2,330.03",1.013294426
2014/1/2,"2,321.98",0.996545109
2014/1/3,"2,290.78",0.986563192
2014/1/6,"2,238.64",0.977239194
2014/1/7,"2,238.00",0.999714112
2014/1/8,"2,241.91",1.001747096
2014/1/9,"2,222.22",0.99121731
2014/1/10,"2,204.85",0.992183492
2014/1/13,"2,193.68",0.994933896
2014/1/14,"2,212.85",1.00873874
2014/1/15,"2,208.94",0.998233048
2014/1/16,"2,211.84",1.001312847
2014/1/17,"2,178.49",0.984922056
2014/1/20,"2,165.99",0.994262081
2014/1/21,"2,187.41",1.009889242
2014/1/22,"2,243.80",1.025779346
2014/1/23,"2,231.89",0.99469204
2014/1/24,"2,245.68",1.00617862
2014/1/27,"2,215.92",0.986747889
2014/1/28,"2,219.86",1.001778043
2014/1/29,"2,227.78",1.003567793
2014/1/30,"2,202.45",0.988629937
2014/2/7,"2,212.48",1.004554019
2014/2/10,"2,267.53",1.024881581
2014/2/11,"2,285.56",1.007951383
2014/2/12,"2,291.25",1.002489543
2014/2/13,"2,279.55",0.994893617
2014/2/14,"2,295.58",1.00703209
2014/2/17,"2,311.65",1.007000409
2014/2/18,"2,282.44",0.987364004
2014/2/19,"2,308.66",1.011487706
2014/2/20,"2,287.44",0.990808521
2014/2/21,"2,264.29",0.989879516
2014/2/24,"2,214.51",0.978015184
2014/2/25,"2,157.91",0.974441299
2014/2/26,"2,163.41",1.002548762
2014/2/27,"2,154.11",0.995701231
2014/2/28,"2,178.97",1.011540729
2014/3/3,"2,190.37",1.00523183
2014/3/4,"2,184.27",0.997215082
2014/3/5,"2,163.98",0.990710855
2014/3/6,"2,173.63",1.004459376
2014/3/7,"2,168.36",0.997575484
2014/3/10,"2,097.79",0.967454666
2014/3/11,"2,108.66",1.005181644
2014/3/12,"2,114.13",1.002594064
2014/3/13,"2,140.33",1.012392805
2014/3/14,"2,122.84",0.991828363
2014/3/17,"2,143.04",1.009515555
2014/3/18,"2,138.13",0.997708862
2014/3/19,"2,120.87",0.991927525
2014/3/20,"2,086.97",0.984015993
2014/3/21,"2,158.80",1.034418319
2014/3/24,"2,176.55",1.00822216
2014/3/25,"2,174.44",0.999030576
2014/3/26,"2,171.05",0.998440978
2014/3/27,"2,155.71",0.992934294
2014/3/28,"2,151.97",0.998265073
2014/3/31,"2,146.31",0.997369852
2014/4/1,"2,163.12",1.007832047
2014/4/2,"2,180.73",1.008141019
2014/4/3,"2,165.01",0.992791405
2014/4/4,"2,185.47",1.009450303
2014/4/8,"2,237.32",1.023724874
2014/4/9,"2,238.62",1.000581052
2014/4/10,"2,273.76",1.015697171
2014/4/11,"2,270.67",0.998641018
2014/4/14,"2,268.61",0.999092779
2014/4/15,"2,229.46",0.982742737
2014/4/16,"2,232.53",1.001377015
2014/4/17,"2,224.80",0.996537561
2014/4/18,"2,224.48",0.999856167
2014/4/21,"2,187.25",0.983263504
